ENTIDAD,FECHA
JALISCO,4/3/2015
JALISCO,3/7/2015
TAMAULIPAS,2/23/2014
JALISCO,4/12/2015
PUEBLA,6/29/2015
JALISCO,10/7/2014
JALISCO,3/9/2015
JALISCO,3/1/2015
GUERRERO,11/22/2008
TAMAULIPAS,7/1/2010
GUERRERO,3/16/2013
TAMAULIPAS,5/10/2010
TAMAULIPAS,4/23/2015
GUERRERO,2/22/2010
TAMAULIPAS,5/9/2015
GUERRERO,12/17/2013
GUERRERO,3/21/2013
GUERRERO,3/21/2013
GUERRERO,12/29/2013
GUERRERO,12/5/2012
GUERRERO,10/2/2009
PUEBLA,6/24/2015
TAMAULIPAS,5/1/2013
CHIHUAHUA,9/16/2013
CHIHUAHUA,3/1/2015
CHIHUAHUA,3/29/2015
CHIHUAHUA,3/29/2015
CHIHUAHUA,4/26/2015
CHIHUAHUA,7/15/2011
CHIHUAHUA,5/5/2015
CHIHUAHUA,4/21/2015
TAMAULIPAS,5/22/2015
TAMAULIPAS,5/22/2015
TAMAULIPAS,5/22/2015
GUERRERO,3/30/2008
GUERRERO,3/30/2008
GUERRERO,11/22/2008
TAMAULIPAS,7/15/2014
TAMAULIPAS,7/8/2014
TAMAULIPAS,1/6/2015
GUERRERO,3/16/2013
TAMAULIPAS,1/6/2015
GUERRERO,3/16/2013
GUERRERO,3/16/2013
TAMAULIPAS,1/8/2015
GUERRERO,7/14/2010
PUEBLA,7/2/2015
PUEBLA,6/23/2015
TAMAULIPAS,1/8/2015
NUEVO LEON,6/15/2012
GUERRERO,5/9/2015
GUERRERO,5/9/2015
NUEVO LEON,5/3/2011
NUEVO LEON,1/25/2014
NUEVO LEON,5/6/2015
NUEVO LEON,6/22/2015
NUEVO LEON,6/1/2015
PUEBLA,6/18/2015
NUEVO LEON,5/26/2015
NUEVO LEON,5/26/2015
NUEVO LEON,3/10/2015
PUEBLA,6/27/2015
NUEVO LEON,5/13/2015
PUEBLA,7/2/2015
PUEBLA,6/30/2015
GUERRERO,11/18/2007
TAMAULIPAS,2/19/2015
GUERRERO,6/16/2015
TAMAULIPAS,8/21/2012
TAMAULIPAS,2/17/2015
SONORA,6/10/2015
JALISCO,5/7/2015
CAMPECHE,6/23/2015
SONORA,6/8/2015
JALISCO,1/27/2015
TAMAULIPAS,12/10/2014
JALISCO,5/9/2015
TAMAULIPAS,2/9/2015
QUERETARO,6/3/2015
TAMAULIPAS,1/28/2015
SAN LUIS POTOSI,5/25/2015
QUERETARO,6/12/2015
TAMAULIPAS,12/18/2014
NO ESPECIFICADO,2/15/2015
TAMAULIPAS,6/28/2011
JALISCO,3/23/2015
PUEBLA,7/4/2015
TAMAULIPAS,1/23/2015
TAMAULIPAS,1/28/2015
JALISCO,3/23/2015
TAMAULIPAS,12/29/2014
TAMAULIPAS,5/3/2012
TAMAULIPAS,1/25/2015
TAMAULIPAS,1/20/2015
MICHOACAN,6/3/2015
MICHOACAN,6/6/2015
TAMAULIPAS,10/4/2011
PUEBLA,6/24/2015
MICHOACAN,6/6/2015
MICHOACAN,5/27/2015
MICHOACAN,6/15/2015
MICHOACAN,6/4/2015
PUEBLA,6/15/2015
TAMAULIPAS,12/29/2014
QUERETARO,6/1/2015
QUERETARO,6/1/2015
QUERETARO,6/1/2015
TAMAULIPAS,4/17/2015
JALISCO,3/17/2015
PUEBLA,7/8/2015
JALISCO,3/4/2015
PUEBLA,7/11/2015
JALISCO,2/20/2015
TAMAULIPAS,4/7/2014
JALISCO,3/4/2015
JALISCO,2/14/2015
JALISCO,2/1/2015
JALISCO,1/26/2015
JALISCO,2/1/2015
ZACATECAS,7/2/2014
ZACATECAS,1/9/2015
AGUASCALIENTES,7/6/2015
JALISCO,3/26/2015
GUERRERO,6/23/2015
JALISCO,4/2/2015
GUERRERO,6/23/2015
HIDALGO,4/13/2014
AGUASCALIENTES,7/11/2015
JALISCO,1/27/2015
JALISCO,3/29/2015
JALISCO,3/15/2015
JALISCO,4/21/2015
JALISCO,3/26/2015
JALISCO,3/29/2015
JALISCO,4/20/2015
NUEVO LEON,10/6/2009
TAMAULIPAS,5/17/2015
JALISCO,6/13/2014
AGUASCALIENTES,7/12/2015
TAMAULIPAS,5/12/2014
GUERRERO,5/24/2012
GUERRERO,7/15/2015
GUERRERO,3/2/2015
PUEBLA,7/24/2015
CHIHUAHUA,5/16/2015
CHIHUAHUA,6/23/2015
CHIHUAHUA,6/21/2015
CHIHUAHUA,5/28/2015
CHIHUAHUA,6/21/2015
CHIHUAHUA,3/19/2015
CHIHUAHUA,6/26/2015
CHIHUAHUA,6/20/2015
CHIHUAHUA,6/3/2015
CHIHUAHUA,6/27/2015
CHIHUAHUA,5/1/2015
CHIHUAHUA,6/28/2015
CHIHUAHUA,6/30/2015
CHIHUAHUA,9/25/2014
CHIHUAHUA,11/22/2014
CHIHUAHUA,3/11/2015
CHIHUAHUA,6/21/2008
CHIHUAHUA,9/25/2014
CHIHUAHUA,7/5/2015
CHIHUAHUA,7/10/2015
SINALOA,6/1/2015
SINALOA,11/2/1999
SINALOA,6/1/2015
SINALOA,6/3/2015
SINALOA,5/31/2015
SINALOA,5/28/2015
SINALOA,6/6/2015
SINALOA,6/8/2015
SINALOA,6/3/2015
SINALOA,6/6/2015
SINALOA,9/15/2013
SINALOA,6/1/2015
SINALOA,6/4/2015
SINALOA,11/8/2014
SINALOA,6/18/2015
SINALOA,6/22/2015
SINALOA,6/3/2015
SINALOA,6/1/2015
SINALOA,6/8/2015
SINALOA,6/2/2015
SINALOA,7/13/2014
SINALOA,5/27/2015
GUANAJUATO,6/22/2015
GUANAJUATO,6/20/2015
GUANAJUATO,6/8/2015
GUANAJUATO,6/23/2015
GUANAJUATO,6/3/2015
GUANAJUATO,6/19/2015
GUANAJUATO,6/11/2015
GUANAJUATO,10/17/2014
ESTADO DE MEXICO,5/22/2015
ESTADO DE MEXICO,5/22/2015
ESTADO DE MEXICO,3/8/2009
ESTADO DE MEXICO,5/30/2015
ESTADO DE MEXICO,6/4/2015
ESTADO DE MEXICO,6/4/2015
ESTADO DE MEXICO,6/3/2015
ESTADO DE MEXICO,6/6/2015
ESTADO DE MEXICO,5/28/2015
ESTADO DE MEXICO,6/7/2015
ESTADO DE MEXICO,9/18/1985
ESTADO DE MEXICO,6/5/2015
ESTADO DE MEXICO,6/6/2015
ESTADO DE MEXICO,5/23/2015
ESTADO DE MEXICO,5/13/2015
ESTADO DE MEXICO,6/12/2015
ESTADO DE MEXICO,6/10/2015
ESTADO DE MEXICO,6/2/2015
ESTADO DE MEXICO,6/15/2015
ESTADO DE MEXICO,6/6/2015
ESTADO DE MEXICO,6/12/2015
ESTADO DE MEXICO,6/7/2015
ESTADO DE MEXICO,6/13/2015
ESTADO DE MEXICO,4/15/2015
ESTADO DE MEXICO,6/19/2015
ESTADO DE MEXICO,6/20/2015
ESTADO DE MEXICO,6/20/2015
ESTADO DE MEXICO,6/19/2015
ESTADO DE MEXICO,6/21/2015
ESTADO DE MEXICO,5/17/2014
ESTADO DE MEXICO,6/23/2015
ESTADO DE MEXICO,6/24/2015
ESTADO DE MEXICO,6/20/2015
ESTADO DE MEXICO,6/20/2015
ESTADO DE MEXICO,6/18/2015
TAMAULIPAS,4/11/2015
PUEBLA,7/26/2015
PUEBLA,7/17/2015
TAMAULIPAS,4/13/2015
DURANGO,7/7/2015
DURANGO,6/20/2015
PUEBLA,7/26/2015
PUEBLA,7/21/2015
PUEBLA,7/27/2015
AGUASCALIENTES,7/12/2015
AGUASCALIENTES,7/20/2015
GUERRERO,7/16/2015
GUERRERO,7/16/2015
GUERRERO,7/16/2015
GUERRERO,7/18/2015
GUERRERO,10/24/2013
TAMAULIPAS,7/1/2011
TAMAULIPAS,4/20/2015
GUERRERO,7/23/2015
TAMAULIPAS,4/16/2015
TAMAULIPAS,4/16/2015
SONORA,6/14/2015
JALISCO,5/17/2015
JALISCO,5/18/2015
PUEBLA,7/21/2015
PUEBLA,8/3/2015
GUERRERO,7/24/2015
TAMAULIPAS,4/25/2015
TAMAULIPAS,4/30/2010
TAMAULIPAS,4/30/2010
GUERRERO,4/14/2015
TAMAULIPAS,3/2/2014
TAMAULIPAS,2/5/2012
SONORA,1/5/2015
SONORA,1/15/2015
JALISCO,5/25/2015
SONORA,8/29/2014
SONORA,12/10/2014
SONORA,1/19/2015
NUEVO LEON,5/7/2015
NUEVO LEON,4/8/2015
NUEVO LEON,6/6/2015
NUEVO LEON,7/4/2015
NUEVO LEON,7/14/2015
NUEVO LEON,7/21/2015
SONORA,1/21/2015
NUEVO LEON,6/20/2015
SONORA,12/15/2014
NUEVO LEON,7/4/2015
PUEBLA,7/21/2015
NUEVO LEON,6/6/2015
NUEVO LEON,6/6/2015
TAMAULIPAS,10/20/2007
PUEBLA,4/1/2015
PUEBLA,7/20/2015
TAMAULIPAS,8/26/2010
TAMAULIPAS,6/9/2015
GUERRERO,7/15/2015
GUERRERO,1/27/2014
TAMAULIPAS,10/18/2012
SONORA,1/6/2015
SONORA,1/28/2015
SONORA,10/28/2008
SONORA,1/27/2015
TAMAULIPAS,7/3/2015
TAMAULIPAS,8/21/2014
JALISCO,6/17/2015
TAMAULIPAS,8/18/2010
TAMAULIPAS,7/3/2015
PUEBLA,8/5/2015
JALISCO,6/10/2015
GUERRERO,2/2/2014
TAMAULIPAS,9/24/2007
JALISCO,5/25/2015
TAMAULIPAS,2/19/2015
TAMAULIPAS,12/29/2010
JALISCO,3/16/2015
JALISCO,3/22/2015
SONORA,1/29/2015
TAMAULIPAS,6/13/2010
TAMAULIPAS,3/27/2010
GUERRERO,8/2/2015
SONORA,9/17/2014
TAMAULIPAS,1/25/2011
SONORA,2/1/2015
SONORA,2/3/2015
SONORA,9/22/2014
SONORA,1/31/2015
SONORA,1/31/2015
AGUASCALIENTES,8/7/2015
JALISCO,11/14/2014
TAMAULIPAS,9/16/2012
JALISCO,3/19/2015
TAMAULIPAS,12/1/2012
JALISCO,4/30/2015
TABASCO,5/18/2015
TABASCO,5/22/2015
TABASCO,5/22/2015
JALISCO,4/26/2015
AGUASCALIENTES,8/3/2015
JALISCO,5/18/2015
JALISCO,5/26/2015
CHIHUAHUA,9/29/2014
CHIHUAHUA,11/14/2014
CHIHUAHUA,7/24/2015
CHIHUAHUA,7/15/2006
CHIHUAHUA,1/17/2015
CHIHUAHUA,3/15/2015
CHIHUAHUA,3/15/2015
CHIHUAHUA,7/4/2015
CHIHUAHUA,7/3/2015
CHIHUAHUA,6/21/2015
CHIHUAHUA,7/4/2015
CHIHUAHUA,7/16/2015
CHIHUAHUA,7/14/2015
CHIHUAHUA,5/30/2015
CHIHUAHUA,7/19/2015
JALISCO,5/25/2015
TAMAULIPAS,6/10/2015
JALISCO,3/1/2015
TAMAULIPAS,7/8/2014
TAMAULIPAS,11/20/2014
JALISCO,5/26/2015
TAMAULIPAS,2/13/2011
JALISCO,5/15/2015
JALISCO,5/6/2015
TAMAULIPAS,7/2/2015
CHIHUAHUA,7/12/2015
TAMAULIPAS,6/11/2015
TAMAULIPAS,5/3/2013
TAMAULIPAS,6/28/2015
TAMAULIPAS,12/26/2014
TAMAULIPAS,6/20/2015
GUERRERO,4/23/2015
GUANAJUATO,7/16/2015
GUANAJUATO,7/21/2015
GUANAJUATO,7/17/2015
TAMAULIPAS,2/26/2015
GUERRERO,8/9/2015
TAMAULIPAS,2/26/2015
PUEBLA,7/21/2015
GUERRERO,7/31/2015
TAMAULIPAS,5/16/2013
SONORA,2/4/2015
SONORA,2/9/2015
SONORA,2/9/2015
GUERRERO,7/8/2014
TAMAULIPAS,11/13/2012
GUERRERO,8/6/2015
PUEBLA,7/6/2015
TAMAULIPAS,8/19/2008
GUERRERO,8/13/2015
TAMAULIPAS,2/12/2011
TAMAULIPAS,3/2/2015
TAMAULIPAS,5/2/2012
GUERRERO,8/13/2015
TAMAULIPAS,5/1/2012
TAMAULIPAS,9/9/2014
SONORA,12/16/2014
SONORA,1/26/2015
ESTADO DE MEXICO,9/24/2013
ESTADO DE MEXICO,6/11/2015
ESTADO DE MEXICO,6/28/2015
ESTADO DE MEXICO,7/4/2013
ESTADO DE MEXICO,6/26/2015
ESTADO DE MEXICO,4/2/2015
ESTADO DE MEXICO,7/7/2015
ESTADO DE MEXICO,6/29/2015
ESTADO DE MEXICO,7/1/2015
ESTADO DE MEXICO,7/7/2015
ESTADO DE MEXICO,7/2/2015
ESTADO DE MEXICO,3/3/2015
ESTADO DE MEXICO,7/11/2015
ESTADO DE MEXICO,7/11/2015
ESTADO DE MEXICO,7/10/2015
ESTADO DE MEXICO,10/2/2015
ESTADO DE MEXICO,11/8/2014
ESTADO DE MEXICO,11/8/2014
ESTADO DE MEXICO,11/8/2014
ESTADO DE MEXICO,7/13/2015
ESTADO DE MEXICO,6/5/2015
ESTADO DE MEXICO,7/22/2015
ESTADO DE MEXICO,7/20/2015
ESTADO DE MEXICO,7/22/2015
ESTADO DE MEXICO,7/25/2015
ESTADO DE MEXICO,7/2/2012
ESTADO DE MEXICO,6/29/2015
ESTADO DE MEXICO,7/29/2015
ESTADO DE MEXICO,1/29/2015
ESTADO DE MEXICO,5/23/2014
ZACATECAS,12/9/2015
ESTADO DE MEXICO,7/9/2015
SONORA,2/1/2015
TAMAULIPAS,10/22/2012
TAMAULIPAS,6/15/2012
TAMAULIPAS,2/19/2014
GUERRERO,12/24/2014
GUERRERO,7/30/2015
TAMAULIPAS,8/23/2012
GUERRERO,8/12/2015
SONORA,2/18/2015
SONORA,2/18/2015
SONORA,2/22/2015
TAMAULIPAS,3/3/2015
TAMAULIPAS,3/13/2015
GUERRERO,2/25/2015
PUEBLA,8/18/2015
GUERRERO,2/25/2015
TAMAULIPAS,3/10/2015
TAMAULIPAS,3/4/2015
TAMAULIPAS,3/22/2015
TAMAULIPAS,12/2/2013
PUEBLA,8/18/2015
PUEBLA,8/18/2015
TAMAULIPAS,7/6/2015
TAMAULIPAS,11/1/2012
TAMAULIPAS,7/6/2015
SONORA,2/23/2015
TAMAULIPAS,9/10/2011
SONORA,2/22/2015
GUERRERO,8/19/2015
SONORA,1/16/2015
SONORA,1/16/2015
SONORA,1/6/2014
SONORA,2/27/2015
GUERRERO,2/24/2015
ZACATECAS,6/1/2015
GUERRERO,8/18/2015
TAMAULIPAS,6/20/2015
TAMAULIPAS,4/15/2015
TAMAULIPAS,12/16/2011
GUERRERO,8/24/2015
PUEBLA,8/13/2015
JALISCO,7/10/2013
GUERRERO,8/19/2015
PUEBLA,8/23/2015
TAMAULIPAS,7/21/2015
SONORA,2/28/2015
JALISCO,11/7/2014
SONORA,2/28/2015
SONORA,2/28/2015
SONORA,5/1/2014
PUEBLA,8/25/2015
TAMAULIPAS,3/22/2011
SONORA,4/1/2015
TAMAULIPAS,6/18/2015
SONORA,4/22/2015
SONORA,5/3/2015
JALISCO,4/20/2012
JALISCO,5/13/2014
JALISCO,9/10/2014
JALISCO,9/1/2014
GUERRERO,3/16/2015
TAMAULIPAS,3/27/2015
JALISCO,2/20/2015
JALISCO,4/6/2015
JALISCO,4/28/2015
GUERRERO,2/24/2014
TAMAULIPAS,5/30/2015
GUERRERO,7/1/2013
JALISCO,5/10/2015
TAMAULIPAS,5/30/2015
SONORA,7/12/2015
SONORA,6/25/2015
DURANGO,7/1/2015
TAMAULIPAS,6/1/2015
JALISCO,6/9/2015
JALISCO,6/16/2015
TAMAULIPAS,7/25/2015
TAMAULIPAS,5/21/2013
TAMAULIPAS,7/7/2015
TAMAULIPAS,7/10/2015
PUEBLA,8/15/2015
TAMAULIPAS,6/14/2015
JALISCO,6/18/2015
TAMAULIPAS,10/15/2013
TAMAULIPAS,5/29/2015
JALISCO,5/26/2015
GUERRERO,8/9/2015
GUERRERO,4/19/2007
TAMAULIPAS,7/1/2015
TAMAULIPAS,4/9/2014
TAMAULIPAS,5/24/2015
TAMAULIPAS,5/16/2015
JALISCO,6/29/2015
TAMAULIPAS,5/21/2015
TAMAULIPAS,6/19/2010
JALISCO,6/28/2015
TAMAULIPAS,6/27/2015
TAMAULIPAS,6/1/2015
ZACATECAS,8/19/2014
TAMAULIPAS,7/30/2015
TAMAULIPAS,6/11/2015
ZACATECAS,6/3/2015
TAMAULIPAS,6/13/2015
TAMAULIPAS,7/2/2015
TAMAULIPAS,6/20/2011
TAMAULIPAS,1/8/2010
CHIHUAHUA,4/15/2011
CHIHUAHUA,8/15/2015
CHIHUAHUA,7/17/2015
CHIHUAHUA,7/30/2015
CHIHUAHUA,7/30/2015
CHIHUAHUA,8/2/2015
CHIHUAHUA,7/12/2015
CHIHUAHUA,8/2/2015
CHIHUAHUA,7/30/2015
CHIHUAHUA,7/10/2015
PUEBLA,8/13/2015
TAMAULIPAS,6/25/2009
JALISCO,5/30/2015
TAMAULIPAS,6/14/2015
GUERRERO,8/14/2015
JALISCO,7/2/2015
TAMAULIPAS,6/17/2015
JALISCO,7/14/2015
TAMAULIPAS,6/13/2015
GUERRERO,8/4/2015
GUERRERO,8/4/2015
TAMAULIPAS,6/13/2015
TAMAULIPAS,6/23/2015
TAMAULIPAS,6/28/2015
SONORA,4/30/2015
ZACATECAS,6/15/2015
TAMAULIPAS,6/22/2015
SONORA,5/3/2015
SONORA,5/3/2015
TAMAULIPAS,7/11/2015
SONORA,5/3/2015
TAMAULIPAS,11/16/2012
TAMAULIPAS,6/28/2015
TAMAULIPAS,12/14/2014
NUEVO LEON,8/14/2015
SONORA,5/3/2015
NUEVO LEON,11/15/2012
SONORA,5/3/2015
SONORA,5/4/2015
SONORA,4/19/2015
SONORA,5/6/2014
GUERRERO,8/31/2015
NUEVO LEON,8/5/2015
NUEVO LEON,8/19/2015
NUEVO LEON,8/14/2015
NUEVO LEON,7/26/2015
NUEVO LEON,7/26/2015
NUEVO LEON,7/26/2015
AGUASCALIENTES,7/28/2015
PUEBLA,8/31/2015
PUEBLA,8/30/2015
GUERRERO,8/18/2015
GUERRERO,10/3/2014
GUERRERO,9/4/2015
VERACRUZ,12/25/2014
VERACRUZ,12/22/2014
PUEBLA,8/20/2015
VERACRUZ,2/11/2015
VERACRUZ,2/11/2015
SINALOA,7/17/2015
SINALOA,7/17/2015
SINALOA,6/19/2015
SINALOA,6/4/2015
SINALOA,6/22/2015
SINALOA,6/3/2015
SINALOA,7/16/2015
SINALOA,7/17/2015
SINALOA,6/4/2015
SINALOA,6/23/2015
SINALOA,12/10/2014
SINALOA,6/25/2015
SINALOA,7/24/2015
SINALOA,6/17/2015
SINALOA,7/6/2015
SINALOA,7/6/2015
SINALOA,7/19/2015
SINALOA,7/21/2015
SINALOA,7/21/2015
SINALOA,7/3/2015
SINALOA,7/5/2015
SINALOA,7/10/2015
SINALOA,1/5/2015
SINALOA,2/24/2015
SINALOA,6/8/2015
SINALOA,7/5/2015
SINALOA,7/20/2015
SINALOA,6/26/2015
SINALOA,6/29/2015
SINALOA,7/13/2015
SINALOA,7/17/2015
SINALOA,7/21/2015
SINALOA,7/24/2015
SINALOA,6/22/2015
SINALOA,8/8/2015
VERACRUZ,1/11/2015
VERACRUZ,8/22/2014
MICHOACAN,6/28/2015
MICHOACAN,7/22/2015
GUERRERO,9/4/2015
MICHOACAN,8/16/2015
MICHOACAN,7/31/2015
ZACATECAS,6/2/2015
VERACRUZ,8/22/2014
VERACRUZ,9/25/2014
QUERETARO,11/26/2014
VERACRUZ,9/1/2014
VERACRUZ,3/25/2013
VERACRUZ,4/4/2014
VERACRUZ,4/5/2014
VERACRUZ,9/3/2013
MICHOACAN,8/18/2015
CIUDAD DE MEXICO,6/6/2015
GUERRERO,8/7/2015
CIUDAD DE MEXICO,6/14/2015
PUEBLA,9/8/2015
ZACATECAS,6/11/2015
AGUASCALIENTES,8/11/2015
JALISCO,5/4/2015
JALISCO,7/10/2015
JALISCO,3/26/2015
JALISCO,1/1/2015
PUEBLA,4/29/2015
JALISCO,9/1/2014
QUERETARO,7/19/2015
QUERETARO,7/11/2015
HIDALGO,6/15/2015
JALISCO,6/1/2014
CHIHUAHUA,5/1/2015
QUERETARO,7/18/2015
QUERETARO,7/26/2015
HIDALGO,6/15/2015
GUERRERO,9/10/2015
GUERRERO,9/9/2015
QUINTANA ROO,8/27/2015
GUERRERO,9/11/2015
ZACATECAS,5/20/2015
PUEBLA,8/29/2015
AGUASCALIENTES,9/6/2015
ZACATECAS,5/20/2015
PUEBLA,9/16/2015
ESTADO DE MEXICO,8/1/2015
ESTADO DE MEXICO,7/28/2015
ESTADO DE MEXICO,8/1/2015
ESTADO DE MEXICO,1/4/2015
ESTADO DE MEXICO,7/17/2015
ESTADO DE MEXICO,8/5/2015
ESTADO DE MEXICO,8/5/2015
ESTADO DE MEXICO,7/31/2015
ESTADO DE MEXICO,8/3/2014
ESTADO DE MEXICO,8/5/2015
ESTADO DE MEXICO,7/20/2015
ESTADO DE MEXICO,12/25/2014
ESTADO DE MEXICO,7/18/2015
ESTADO DE MEXICO,5/21/2014
ESTADO DE MEXICO,8/10/2015
ESTADO DE MEXICO,8/4/2015
ESTADO DE MEXICO,8/13/2015
ESTADO DE MEXICO,8/13/2015
ESTADO DE MEXICO,8/8/2015
ESTADO DE MEXICO,8/15/2015
ESTADO DE MEXICO,8/17/2015
ESTADO DE MEXICO,8/3/2015
ESTADO DE MEXICO,12/8/2012
ESTADO DE MEXICO,7/23/2015
ESTADO DE MEXICO,8/21/2015
ESTADO DE MEXICO,7/23/2015
ESTADO DE MEXICO,8/19/2015
ESTADO DE MEXICO,8/24/2015
ESTADO DE MEXICO,8/24/2015
ESTADO DE MEXICO,8/25/2015
ESTADO DE MEXICO,7/13/2012
ESTADO DE MEXICO,8/25/2015
PUEBLA,9/9/2015
PUEBLA,9/19/2015
COLIMA,9/18/2015
COLIMA,9/18/2015
QUERETARO,8/13/2015
COLIMA,9/18/2015
TAMAULIPAS,11/26/2014
QUERETARO,11/25/2014
ESTADO DE MEXICO,6/8/2015
ZACATECAS,6/13/2015
PUEBLA,9/13/2015
AGUASCALIENTES,9/11/2015
ZACATECAS,9/19/2015
ZACATECAS,5/14/2015
ZACATECAS,9/27/2014
PUEBLA,9/24/2015
PUEBLA,9/12/2015
PUEBLA,8/23/2015
PUEBLA,9/25/2015
ZACATECAS,9/19/2015
AGUASCALIENTES,9/22/2015
JALISCO,6/21/2015
JALISCO,7/17/2015
JALISCO,7/29/2015
JALISCO,8/11/2015
JALISCO,7/20/2015
JALISCO,7/9/2015
JALISCO,7/9/2015
JALISCO,7/12/2015
GUERRERO,9/9/2015
YUCATAN,9/14/2015
AGUASCALIENTES,9/22/2015
CAMPECHE,9/22/2015
YUCATAN,9/18/2015
NUEVO LEON,9/15/2015
NUEVO LEON,9/3/2015
NUEVO LEON,9/23/2015
NUEVO LEON,9/10/2015
NUEVO LEON,9/11/2015
GUERRERO,9/24/2015
NUEVO LEON,8/31/2015
NUEVO LEON,9/7/2015
PUEBLA,9/19/2015
NUEVO LEON,9/24/2015
NUEVO LEON,9/24/2015
NUEVO LEON,9/5/2015
GUERRERO,7/6/2015
GUERRERO,10/3/2015
NUEVO LEON,12/5/2014
NUEVO LEON,6/26/2010
NUEVO LEON,2/9/2012
NUEVO LEON,10/10/2011
PUEBLA,10/3/2015
PUEBLA,10/3/2015
PUEBLA,10/4/2015
GUERRERO,9/20/2015
GUERRERO,9/25/2015
GUERRERO,10/1/2015
GUERRERO,10/1/2015
PUEBLA,10/6/2015
GUERRERO,6/5/2014
GUERRERO,9/30/2015
TAMAULIPAS,8/30/2010
TAMAULIPAS,9/30/2015
SINALOA,7/12/2015
SINALOA,8/5/2015
SINALOA,8/5/2015
SINALOA,7/20/2015
SINALOA,8/1/2015
SINALOA,8/2/2015
SINALOA,7/27/2015
SINALOA,7/9/2013
SINALOA,7/4/2015
SINALOA,6/9/2013
SINALOA,7/30/2015
SINALOA,8/19/2015
SINALOA,8/5/2015
SINALOA,8/20/2013
SINALOA,9/1/2015
SINALOA,7/12/2015
SINALOA,8/8/2015
SINALOA,8/13/2015
SINALOA,3/22/2015
SINALOA,8/11/2015
SINALOA,8/10/2015
SINALOA,2/4/2015
SINALOA,8/10/2015
SINALOA,8/18/2015
SINALOA,8/14/2015
SINALOA,8/14/2015
SINALOA,8/14/2015
SINALOA,8/19/2015
SINALOA,8/8/2015
ZACATECAS,8/12/2015
ZACATECAS,8/23/2015
ZACATECAS,8/31/2015
ZACATECAS,9/12/2015
JALISCO,8/31/2015
TAMAULIPAS,9/19/2015
TAMAULIPAS,10/6/2015
TAMAULIPAS,10/3/2015
TAMAULIPAS,9/30/2015
MICHOACAN,8/29/2015
PUEBLA,10/5/2015
JALISCO,7/3/2015
MICHOACAN,9/29/2015
PUEBLA,9/25/2015
MICHOACAN,9/29/2015
JALISCO,6/28/2015
MICHOACAN,9/15/2015
TAMAULIPAS,9/29/2015
TAMAULIPAS,9/27/2015
TAMAULIPAS,10/4/2015
PUEBLA,10/3/2015
PUEBLA,9/20/2015
TAMAULIPAS,9/29/2015
TAMAULIPAS,9/29/2015
TAMAULIPAS,10/3/2015
TAMAULIPAS,9/19/2015
TAMAULIPAS,10/3/2015
TAMAULIPAS,5/24/2014
TAMAULIPAS,4/17/2012
TAMAULIPAS,10/1/2015
TAMAULIPAS,4/24/2013
TAMAULIPAS,3/22/2012
TAMAULIPAS,10/2/2015
GUERRERO,10/9/2015
PUEBLA,10/11/2015
TAMAULIPAS,7/1/2013
TAMAULIPAS,8/30/2015
TAMAULIPAS,3/13/2012
TAMAULIPAS,6/8/2012
TAMAULIPAS,10/3/2015
TAMAULIPAS,9/4/2015
QUERETARO,9/1/2015
BAJA CALIFORNIA SUR,2/8/2015
BAJA CALIFORNIA SUR,2/8/2015
TAMAULIPAS,8/30/2014
GUERRERO,10/10/2015
TAMAULIPAS,9/8/2015
JALISCO,7/13/2015
TAMAULIPAS,9/6/2015
BAJA CALIFORNIA SUR,2/6/2015
JALISCO,4/1/2015
JALISCO,8/1/2012
TAMAULIPAS,11/25/2012
BAJA CALIFORNIA SUR,10/18/2014
TAMAULIPAS,8/2/2015
JALISCO,7/20/2015
JALISCO,2/23/2015
JALISCO,5/28/2015
TAMAULIPAS,11/23/2014
TAMAULIPAS,10/5/2015
TAMAULIPAS,1/23/2015
TAMAULIPAS,1/13/2012
TAMAULIPAS,9/18/2015
TAMAULIPAS,9/29/2015
JALISCO,3/13/2015
JALISCO,4/4/2015
JALISCO,3/23/2015
GUERRERO,9/27/2015
JALISCO,6/5/2015
JALISCO,4/3/2015
PUEBLA,10/9/2015
PUEBLA,10/13/2015
PUEBLA,10/12/2015
JALISCO,4/24/2014
JALISCO,5/22/2015
JALISCO,6/13/2015
JALISCO,4/17/2015
JALISCO,6/1/2015
TAMAULIPAS,11/25/2012
TAMAULIPAS,12/24/2012
JALISCO,8/3/2014
JALISCO,6/1/2015
TAMAULIPAS,7/8/2015
TAMAULIPAS,8/13/2013
JALISCO,4/27/2015
JALISCO,5/15/2015
JALISCO,7/17/2014
TAMAULIPAS,7/27/2015
TAMAULIPAS,8/29/2015
TAMAULIPAS,8/28/2015
AGUASCALIENTES,8/1/2015
CHIHUAHUA,8/14/2015
PUEBLA,10/16/2015
GUERRERO,9/4/2015
TAMAULIPAS,9/1/2015
GUERRERO,10/14/2015
TAMAULIPAS,9/6/2015
TAMAULIPAS,9/3/2015
TAMAULIPAS,10/10/2014
TAMAULIPAS,9/9/2015
PUEBLA,10/16/2015
TAMAULIPAS,5/2/2015
TAMAULIPAS,9/12/2015
PUEBLA,10/10/2015
JALISCO,3/12/2015
JALISCO,5/6/2014
JALISCO,10/20/2014
JALISCO,11/15/2014
TAMAULIPAS,12/12/2012
JALISCO,12/8/2014
GUERRERO,10/12/2015
TAMAULIPAS,9/12/2015
TAMAULIPAS,9/15/2015
